iso_code,continent,location,date,population
NIC,North America,Nicaragua,20210216,6624554
NIC,North America,Nicaragua,20210217,6624554
NIC,North America,Nicaragua,20210218,6624554
NIC,North America,Nicaragua,20210219,6624554
NIC,North America,Nicaragua,20210220,6624554
NIC,North America,Nicaragua,20210221,6624554
NIC,North America,Nicaragua,20210222,6624554
NIC,North America,Nicaragua,20210223,6624554
NIC,North America,Nicaragua,20210224,6624554
NIC,North America,Nicaragua,20210225,6624554
NIC,North America,Nicaragua,20210226,6624554
NIC,North America,Nicaragua,20210227,6624554
NIC,North America,Nicaragua,20210228,6624554
NIC,North America,Nicaragua,20210301,6624554
NIC,North America,Nicaragua,20210302,6624554
NIC,North America,Nicaragua,20210303,6624554
NIC,North America,Nicaragua,20210304,6624554
NIC,North America,Nicaragua,20210305,6624554
NIC,North America,Nicaragua,20210306,6624554
NIC,North America,Nicaragua,20210307,6624554
NIC,North America,Nicaragua,20210308,6624554
NIC,North America,Nicaragua,20210309,6624554
NIC,North America,Nicaragua,20210310,6624554
NIC,North America,Nicaragua,20210311,6624554
NIC,North America,Nicaragua,20210312,6624554
NIC,North America,Nicaragua,20210313,6624554
NIC,North America,Nicaragua,20210314,6624554
NIC,North America,Nicaragua,20210315,6624554
NIC,North America,Nicaragua,20210316,6624554
NIC,North America,Nicaragua,20210317,6624554
NIC,North America,Nicaragua,20210318,6624554
NIC,North America,Nicaragua,20210319,6624554
NIC,North America,Nicaragua,20210320,6624554
NIC,North America,Nicaragua,20210321,6624554
NIC,North America,Nicaragua,20210322,6624554
NIC,North America,Nicaragua,20210323,6624554
NIC,North America,Nicaragua,20210324,6624554
NIC,North America,Nicaragua,20210325,6624554
NIC,North America,Nicaragua,20210326,6624554
NIC,North America,Nicaragua,20210327,6624554
NIC,North America,Nicaragua,20210328,6624554
NIC,North America,Nicaragua,20210329,6624554
NIC,North America,Nicaragua,20210330,6624554
NIC,North America,Nicaragua,20210331,6624554
NIC,North America,Nicaragua,20210401,6624554
NIC,North America,Nicaragua,20210402,6624554
NIC,North America,Nicaragua,20210403,6624554
NIC,North America,Nicaragua,20210404,6624554
NIC,North America,Nicaragua,20210405,6624554
NIC,North America,Nicaragua,20210406,6624554
NIC,North America,Nicaragua,20210407,6624554
NIC,North America,Nicaragua,20210408,6624554
NIC,North America,Nicaragua,20210409,6624554
NIC,North America,Nicaragua,20210410,6624554
NIC,North America,Nicaragua,20210411,6624554
NIC,North America,Nicaragua,20210412,6624554
NIC,North America,Nicaragua,20210413,6624554
NIC,North America,Nicaragua,20210414,6624554
NIC,North America,Nicaragua,20210415,6624554
NIC,North America,Nicaragua,20210416,6624554
NIC,North America,Nicaragua,20210417,6624554
NIC,North America,Nicaragua,20210418,6624554
NIC,North America,Nicaragua,20210419,6624554
NIC,North America,Nicaragua,20210420,6624554
NIC,North America,Nicaragua,20210421,6624554
NIC,North America,Nicaragua,20210422,6624554
NIC,North America,Nicaragua,20210423,6624554
NIC,North America,Nicaragua,20210424,6624554
NIC,North America,Nicaragua,20210425,6624554
NIC,North America,Nicaragua,20210426,6624554
NIC,North America,Nicaragua,20210427,6624554
NIC,North America,Nicaragua,20210428,6624554
NIC,North America,Nicaragua,20210429,6624554
NIC,North America,Nicaragua,20210430,6624554
NER,Africa,Niger,20200320,24206636
NER,Africa,Niger,20200321,24206636
NER,Africa,Niger,20200322,24206636
NER,Africa,Niger,20200323,24206636
NER,Africa,Niger,20200324,24206636
NER,Africa,Niger,20200325,24206636
NER,Africa,Niger,20200326,24206636
NER,Africa,Niger,20200327,24206636
NER,Africa,Niger,20200328,24206636
NER,Africa,Niger,20200329,24206636
NER,Africa,Niger,20200330,24206636
NER,Africa,Niger,20200331,24206636
NER,Africa,Niger,20200401,24206636
NER,Africa,Niger,20200402,24206636
NER,Africa,Niger,20200403,24206636
NER,Africa,Niger,20200404,24206636
NER,Africa,Niger,20200405,24206636
NER,Africa,Niger,20200406,24206636
NER,Africa,Niger,20200407,24206636
NER,Africa,Niger,20200408,24206636
NER,Africa,Niger,20200409,24206636
NER,Africa,Niger,20200410,24206636
NER,Africa,Niger,20200411,24206636
NER,Africa,Niger,20200412,24206636
NER,Africa,Niger,20200413,24206636
NER,Africa,Niger,20200414,24206636
NER,Africa,Niger,20200415,24206636
NER,Africa,Niger,20200416,24206636
NER,Africa,Niger,20200417,24206636
NER,Africa,Niger,20200418,24206636
NER,Africa,Niger,20200419,24206636
NER,Africa,Niger,20200420,24206636
NER,Africa,Niger,20200421,24206636
NER,Africa,Niger,20200422,24206636
NER,Africa,Niger,20200423,24206636
NER,Africa,Niger,20200424,24206636
NER,Africa,Niger,20200425,24206636
NER,Africa,Niger,20200426,24206636
NER,Africa,Niger,20200427,24206636
NER,Africa,Niger,20200428,24206636
NER,Africa,Niger,20200429,24206636
NER,Africa,Niger,20200430,24206636
NER,Africa,Niger,20200501,24206636
NER,Africa,Niger,20200502,24206636
NER,Africa,Niger,20200503,24206636
NER,Africa,Niger,20200504,24206636
NER,Africa,Niger,20200505,24206636
NER,Africa,Niger,20200506,24206636
NER,Africa,Niger,20200507,24206636
NER,Africa,Niger,20200508,24206636
NER,Africa,Niger,20200509,24206636
NER,Africa,Niger,20200510,24206636
NER,Africa,Niger,20200511,24206636
NER,Africa,Niger,20200512,24206636
NER,Africa,Niger,20200513,24206636
NER,Africa,Niger,20200514,24206636
NER,Africa,Niger,20200515,24206636
NER,Africa,Niger,20200516,24206636
NER,Africa,Niger,20200517,24206636
NER,Africa,Niger,20200518,24206636
NER,Africa,Niger,20200519,24206636
NER,Africa,Niger,20200520,24206636
NER,Africa,Niger,20200521,24206636
NER,Africa,Niger,20200522,24206636
NER,Africa,Niger,20200523,24206636
NER,Africa,Niger,20200524,24206636
NER,Africa,Niger,20200525,24206636
NER,Africa,Niger,20200526,24206636
NER,Africa,Niger,20200527,24206636
NER,Africa,Niger,20200528,24206636
NER,Africa,Niger,20200529,24206636
NER,Africa,Niger,20200530,24206636
NER,Africa,Niger,20200531,24206636
NER,Africa,Niger,20200601,24206636
NER,Africa,Niger,20200602,24206636
NER,Africa,Niger,20200603,24206636
NER,Africa,Niger,20200604,24206636
NER,Africa,Niger,20200605,24206636
NER,Africa,Niger,20200606,24206636
NER,Africa,Niger,20200607,24206636
NER,Africa,Niger,20200608,24206636
NER,Africa,Niger,20200609,24206636
NER,Africa,Niger,20200610,24206636
NER,Africa,Niger,20200611,24206636
NER,Africa,Niger,20200612,24206636
NER,Africa,Niger,20200613,24206636
NER,Africa,Niger,20200614,24206636
NER,Africa,Niger,20200615,24206636
NER,Africa,Niger,20200616,24206636
NER,Africa,Niger,20200617,24206636
NER,Africa,Niger,20200618,24206636
NER,Africa,Niger,20200619,24206636
NER,Africa,Niger,20200620,24206636
NER,Africa,Niger,20200621,24206636
NER,Africa,Niger,20200622,24206636
NER,Africa,Niger,20200623,24206636
NER,Africa,Niger,20200624,24206636
NER,Africa,Niger,20200625,24206636
NER,Africa,Niger,20200626,24206636
NER,Africa,Niger,20200627,24206636
NER,Africa,Niger,20200628,24206636
NER,Africa,Niger,20200629,24206636
NER,Africa,Niger,20200630,24206636
NER,Africa,Niger,20200701,24206636
NER,Africa,Niger,20200702,24206636
NER,Africa,Niger,20200703,24206636
NER,Africa,Niger,20200704,24206636
NER,Africa,Niger,20200705,24206636
NER,Africa,Niger,20200706,24206636
NER,Africa,Niger,20200707,24206636
NER,Africa,Niger,20200708,24206636
NER,Africa,Niger,20200709,24206636
NER,Africa,Niger,20200710,24206636
NER,Africa,Niger,20200711,24206636
NER,Africa,Niger,20200712,24206636
NER,Africa,Niger,20200713,24206636
NER,Africa,Niger,20200714,24206636
NER,Africa,Niger,20200715,24206636
NER,Africa,Niger,20200716,24206636
NER,Africa,Niger,20200717,24206636
NER,Africa,Niger,20200718,24206636
NER,Africa,Niger,20200719,24206636
NER,Africa,Niger,20200720,24206636
NER,Africa,Niger,20200721,24206636
NER,Africa,Niger,20200722,24206636
NER,Africa,Niger,20200723,24206636
NER,Africa,Niger,20200724,24206636
NER,Africa,Niger,20200725,24206636
NER,Africa,Niger,20200726,24206636
NER,Africa,Niger,20200727,24206636
NER,Africa,Niger,20200728,24206636
NER,Africa,Niger,20200729,24206636
NER,Africa,Niger,20200730,24206636
NER,Africa,Niger,20200731,24206636
NER,Africa,Niger,20200801,24206636
NER,Africa,Niger,20200802,24206636
NER,Africa,Niger,20200803,24206636
NER,Africa,Niger,20200804,24206636
NER,Africa,Niger,20200805,24206636
NER,Africa,Niger,20200806,24206636
NER,Africa,Niger,20200807,24206636
NER,Africa,Niger,20200808,24206636
NER,Africa,Niger,20200809,24206636
NER,Africa,Niger,20200810,24206636
NER,Africa,Niger,20200811,24206636
NER,Africa,Niger,20200812,24206636
NER,Africa,Niger,20200813,24206636
NER,Africa,Niger,20200814,24206636
NER,Africa,Niger,20200815,24206636
NER,Africa,Niger,20200816,24206636
NER,Africa,Niger,20200817,24206636
NER,Africa,Niger,20200818,24206636
NER,Africa,Niger,20200819,24206636
NER,Africa,Niger,20200820,24206636
NER,Africa,Niger,20200821,24206636
NER,Africa,Niger,20200822,24206636
NER,Africa,Niger,20200823,24206636
NER,Africa,Niger,20200824,24206636
NER,Africa,Niger,20200825,24206636
NER,Africa,Niger,20200826,24206636
NER,Africa,Niger,20200827,24206636
NER,Africa,Niger,20200828,24206636
NER,Africa,Niger,20200829,24206636
NER,Africa,Niger,20200830,24206636
NER,Africa,Niger,20200831,24206636
NER,Africa,Niger,20200901,24206636
NER,Africa,Niger,20200902,24206636
NER,Africa,Niger,20200903,24206636
NER,Africa,Niger,20200904,24206636
NER,Africa,Niger,20200905,24206636
NER,Africa,Niger,20200906,24206636
NER,Africa,Niger,20200907,24206636
NER,Africa,Niger,20200908,24206636
NER,Africa,Niger,20200909,24206636
NER,Africa,Niger,20200910,24206636
NER,Africa,Niger,20200911,24206636
NER,Africa,Niger,20200912,24206636
NER,Africa,Niger,20200913,24206636
NER,Africa,Niger,20200914,24206636
NER,Africa,Niger,20200915,24206636
NER,Africa,Niger,20200916,24206636
NER,Africa,Niger,20200917,24206636
NER,Africa,Niger,20200918,24206636
NER,Africa,Niger,20200919,24206636
NER,Africa,Niger,20200920,24206636
NER,Africa,Niger,20200921,24206636
NER,Africa,Niger,20200922,24206636
NER,Africa,Niger,20200923,24206636
NER,Africa,Niger,20200924,24206636
NER,Africa,Niger,20200925,24206636
NER,Africa,Niger,20200926,24206636
NER,Africa,Niger,20200927,24206636
NER,Africa,Niger,20200928,24206636
NER,Africa,Niger,20200929,24206636
NER,Africa,Niger,20200930,24206636
NER,Africa,Niger,20201001,24206636
NER,Africa,Niger,20201002,24206636
NER,Africa,Niger,20201003,24206636
NER,Africa,Niger,20201004,24206636
NER,Africa,Niger,20201005,24206636
NER,Africa,Niger,20201006,24206636
NER,Africa,Niger,20201007,24206636
NER,Africa,Niger,20201008,24206636
NER,Africa,Niger,20201009,24206636
NER,Africa,Niger,20201010,24206636
NER,Africa,Niger,20201011,24206636
NER,Africa,Niger,20201012,24206636
NER,Africa,Niger,20201013,24206636
NER,Africa,Niger,20201014,24206636
NER,Africa,Niger,20201015,24206636
NER,Africa,Niger,20201016,24206636
NER,Africa,Niger,20201017,24206636
NER,Africa,Niger,20201018,24206636
NER,Africa,Niger,20201019,24206636
NER,Africa,Niger,20201020,24206636
NER,Africa,Niger,20201021,24206636
NER,Africa,Niger,20201022,24206636
NER,Africa,Niger,20201023,24206636
NER,Africa,Niger,20201024,24206636
NER,Africa,Niger,20201025,24206636
NER,Africa,Niger,20201026,24206636
NER,Africa,Niger,20201027,24206636
NER,Africa,Niger,20201028,24206636
NER,Africa,Niger,20201029,24206636
NER,Africa,Niger,20201030,24206636
NER,Africa,Niger,20201031,24206636
NER,Africa,Niger,20201101,24206636
NER,Africa,Niger,20201102,24206636
NER,Africa,Niger,20201103,24206636
NER,Africa,Niger,20201104,24206636
NER,Africa,Niger,20201105,24206636
NER,Africa,Niger,20201106,24206636
NER,Africa,Niger,20201107,24206636
NER,Africa,Niger,20201108,24206636
NER,Africa,Niger,20201109,24206636
NER,Africa,Niger,20201110,24206636
NER,Africa,Niger,20201111,24206636
NER,Africa,Niger,20201112,24206636
NER,Africa,Niger,20201113,24206636
NER,Africa,Niger,20201114,24206636
NER,Africa,Niger,20201115,24206636
NER,Africa,Niger,20201116,24206636
NER,Africa,Niger,20201117,24206636
NER,Africa,Niger,20201118,24206636
NER,Africa,Niger,20201119,24206636
NER,Africa,Niger,20201120,24206636
NER,Africa,Niger,20201121,24206636
NER,Africa,Niger,20201122,24206636
NER,Africa,Niger,20201123,24206636
NER,Africa,Niger,20201124,24206636
NER,Africa,Niger,20201125,24206636
NER,Africa,Niger,20201126,24206636
NER,Africa,Niger,20201127,24206636
NER,Africa,Niger,20201128,24206636
NER,Africa,Niger,20201129,24206636
NER,Africa,Niger,20201130,24206636
NER,Africa,Niger,20201201,24206636
NER,Africa,Niger,20201202,24206636
NER,Africa,Niger,20201203,24206636
NER,Africa,Niger,20201204,24206636
NER,Africa,Niger,20201205,24206636
NER,Africa,Niger,20201206,24206636
NER,Africa,Niger,20201207,24206636
NER,Africa,Niger,20201208,24206636
NER,Africa,Niger,20201209,24206636
NER,Africa,Niger,20201210,24206636
NER,Africa,Niger,20201211,24206636
NER,Africa,Niger,20201212,24206636
NER,Africa,Niger,20201213,24206636
NER,Africa,Niger,20201214,24206636
NER,Africa,Niger,20201215,24206636
NER,Africa,Niger,20201216,24206636
NER,Africa,Niger,20201217,24206636
NER,Africa,Niger,20201218,24206636
NER,Africa,Niger,20201219,24206636
NER,Africa,Niger,20201220,24206636
NER,Africa,Niger,20201221,24206636
NER,Africa,Niger,20201222,24206636
NER,Africa,Niger,20201223,24206636
NER,Africa,Niger,20201224,24206636
NER,Africa,Niger,20201225,24206636
NER,Africa,Niger,20201226,24206636
NER,Africa,Niger,20201227,24206636
NER,Africa,Niger,20201228,24206636
NER,Africa,Niger,20201229,24206636
NER,Africa,Niger,20201230,24206636
NER,Africa,Niger,20201231,24206636
NER,Africa,Niger,20210101,24206636
NER,Africa,Niger,20210102,24206636
NER,Africa,Niger,20210103,24206636
NER,Africa,Niger,20210104,24206636
NER,Africa,Niger,20210105,24206636
NER,Africa,Niger,20210106,24206636
NER,Africa,Niger,20210107,24206636
NER,Africa,Niger,20210108,24206636
NER,Africa,Niger,20210109,24206636
NER,Africa,Niger,20210110,24206636
NER,Africa,Niger,20210111,24206636
NER,Africa,Niger,20210112,24206636
NER,Africa,Niger,20210113,24206636
NER,Africa,Niger,20210114,24206636
NER,Africa,Niger,20210115,24206636
NER,Africa,Niger,20210116,24206636
NER,Africa,Niger,20210117,24206636
NER,Africa,Niger,20210118,24206636
NER,Africa,Niger,20210119,24206636
NER,Africa,Niger,20210120,24206636
NER,Africa,Niger,20210121,24206636
NER,Africa,Niger,20210122,24206636
NER,Africa,Niger,20210123,24206636
NER,Africa,Niger,20210124,24206636
NER,Africa,Niger,20210125,24206636
NER,Africa,Niger,20210126,24206636
NER,Africa,Niger,20210127,24206636
NER,Africa,Niger,20210128,24206636
NER,Africa,Niger,20210129,24206636
NER,Africa,Niger,20210130,24206636
NER,Africa,Niger,20210131,24206636
NER,Africa,Niger,20210201,24206636
NER,Africa,Niger,20210202,24206636
NER,Africa,Niger,20210203,24206636
NER,Africa,Niger,20210204,24206636
NER,Africa,Niger,20210205,24206636
NER,Africa,Niger,20210206,24206636
NER,Africa,Niger,20210207,24206636
NER,Africa,Niger,20210208,24206636
NER,Africa,Niger,20210209,24206636
NER,Africa,Niger,20210210,24206636
NER,Africa,Niger,20210211,24206636
NER,Africa,Niger,20210212,24206636
NER,Africa,Niger,20210213,24206636
NER,Africa,Niger,20210214,24206636
NER,Africa,Niger,20210215,24206636
NER,Africa,Niger,20210216,24206636
NER,Africa,Niger,20210217,24206636
NER,Africa,Niger,20210218,24206636
NER,Africa,Niger,20210219,24206636
NER,Africa,Niger,20210220,24206636
NER,Africa,Niger,20210221,24206636
NER,Africa,Niger,20210222,24206636
NER,Africa,Niger,20210223,24206636
NER,Africa,Niger,20210224,24206636
NER,Africa,Niger,20210225,24206636
NER,Africa,Niger,20210226,24206636
NER,Africa,Niger,20210227,24206636
NER,Africa,Niger,20210228,24206636
NER,Africa,Niger,20210301,24206636
NER,Africa,Niger,20210302,24206636
NER,Africa,Niger,20210303,24206636
NER,Africa,Niger,20210304,24206636
NER,Africa,Niger,20210305,24206636
NER,Africa,Niger,20210306,24206636
NER,Africa,Niger,20210307,24206636
NER,Africa,Niger,20210308,24206636
NER,Africa,Niger,20210309,24206636
NER,Africa,Niger,20210310,24206636
NER,Africa,Niger,20210311,24206636
NER,Africa,Niger,20210312,24206636
NER,Africa,Niger,20210313,24206636
NER,Africa,Niger,20210314,24206636
NER,Africa,Niger,20210315,24206636
NER,Africa,Niger,20210316,24206636
NER,Africa,Niger,20210317,24206636
NER,Africa,Niger,20210318,24206636
NER,Africa,Niger,20210319,24206636
NER,Africa,Niger,20210320,24206636
NER,Africa,Niger,20210321,24206636
NER,Africa,Niger,20210322,24206636
NER,Africa,Niger,20210323,24206636
NER,Africa,Niger,20210324,24206636
NER,Africa,Niger,20210325,24206636
NER,Africa,Niger,20210326,24206636
NER,Africa,Niger,20210327,24206636
NER,Africa,Niger,20210328,24206636
NER,Africa,Niger,20210329,24206636
NER,Africa,Niger,20210330,24206636
NER,Africa,Niger,20210331,24206636
NER,Africa,Niger,20210401,24206636
NER,Africa,Niger,20210402,24206636
NER,Africa,Niger,20210403,24206636
NER,Africa,Niger,20210404,24206636
NER,Africa,Niger,20210405,24206636
NER,Africa,Niger,20210406,24206636
NER,Africa,Niger,20210407,24206636
NER,Africa,Niger,20210408,24206636
NER,Africa,Niger,20210409,24206636
NER,Africa,Niger,20210410,24206636
NER,Africa,Niger,20210411,24206636
NER,Africa,Niger,20210412,24206636
NER,Africa,Niger,20210413,24206636
NER,Africa,Niger,20210414,24206636
NER,Africa,Niger,20210415,24206636
NER,Africa,Niger,20210416,24206636
NER,Africa,Niger,20210417,24206636
NER,Africa,Niger,20210418,24206636
NER,Africa,Niger,20210419,24206636
NER,Africa,Niger,20210420,24206636
NER,Africa,Niger,20210421,24206636
NER,Africa,Niger,20210422,24206636
NER,Africa,Niger,20210423,24206636
NER,Africa,Niger,20210424,24206636
NER,Africa,Niger,20210425,24206636
NER,Africa,Niger,20210426,24206636
NER,Africa,Niger,20210427,24206636
NER,Africa,Niger,20210428,24206636
NER,Africa,Niger,20210429,24206636
NER,Africa,Niger,20210430,24206636
NGA,Africa,Nigeria,20200228,206139587
NGA,Africa,Nigeria,20200229,206139587
NGA,Africa,Nigeria,20200301,206139587
NGA,Africa,Nigeria,20200302,206139587
NGA,Africa,Nigeria,20200303,206139587
NGA,Africa,Nigeria,20200304,206139587
NGA,Africa,Nigeria,20200305,206139587
NGA,Africa,Nigeria,20200306,206139587
NGA,Africa,Nigeria,20200307,206139587
NGA,Africa,Nigeria,20200308,206139587
NGA,Africa,Nigeria,20200309,206139587
NGA,Africa,Nigeria,20200310,206139587
NGA,Africa,Nigeria,20200311,206139587
NGA,Africa,Nigeria,20200312,206139587
NGA,Africa,Nigeria,20200313,206139587
NGA,Africa,Nigeria,20200314,206139587
NGA,Africa,Nigeria,20200315,206139587
NGA,Africa,Nigeria,20200316,206139587
NGA,Africa,Nigeria,20200317,206139587
NGA,Africa,Nigeria,20200318,206139587
NGA,Africa,Nigeria,20200319,206139587
NGA,Africa,Nigeria,20200320,206139587
NGA,Africa,Nigeria,20200321,206139587
NGA,Africa,Nigeria,20200322,206139587
NGA,Africa,Nigeria,20200323,206139587
NGA,Africa,Nigeria,20200324,206139587
NGA,Africa,Nigeria,20200325,206139587
NGA,Africa,Nigeria,20200326,206139587
NGA,Africa,Nigeria,20200327,206139587
NGA,Africa,Nigeria,20200328,206139587
NGA,Africa,Nigeria,20200329,206139587
NGA,Africa,Nigeria,20200330,206139587
NGA,Africa,Nigeria,20200331,206139587
NGA,Africa,Nigeria,20200401,206139587
NGA,Africa,Nigeria,20200402,206139587
NGA,Africa,Nigeria,20200403,206139587
NGA,Africa,Nigeria,20200404,206139587
NGA,Africa,Nigeria,20200405,206139587
NGA,Africa,Nigeria,20200406,206139587
NGA,Africa,Nigeria,20200407,206139587
NGA,Africa,Nigeria,20200408,206139587
NGA,Africa,Nigeria,20200409,206139587
NGA,Africa,Nigeria,20200410,206139587
NGA,Africa,Nigeria,20200411,206139587
NGA,Africa,Nigeria,20200412,206139587
NGA,Africa,Nigeria,20200413,206139587
NGA,Africa,Nigeria,20200414,206139587
NGA,Africa,Nigeria,20200415,206139587
NGA,Africa,Nigeria,20200416,206139587
NGA,Africa,Nigeria,20200417,206139587
NGA,Africa,Nigeria,20200418,206139587
NGA,Africa,Nigeria,20200419,206139587
NGA,Africa,Nigeria,20200420,206139587
NGA,Africa,Nigeria,20200421,206139587
NGA,Africa,Nigeria,20200422,206139587
NGA,Africa,Nigeria,20200423,206139587
NGA,Africa,Nigeria,20200424,206139587
NGA,Africa,Nigeria,20200425,206139587
NGA,Africa,Nigeria,20200426,206139587
NGA,Africa,Nigeria,20200427,206139587
NGA,Africa,Nigeria,20200428,206139587
NGA,Africa,Nigeria,20200429,206139587
NGA,Africa,Nigeria,20200430,206139587
NGA,Africa,Nigeria,20200501,206139587
NGA,Africa,Nigeria,20200502,206139587
NGA,Africa,Nigeria,20200503,206139587
NGA,Africa,Nigeria,20200504,206139587
NGA,Africa,Nigeria,20200505,206139587
NGA,Africa,Nigeria,20200506,206139587
NGA,Africa,Nigeria,20200507,206139587
NGA,Africa,Nigeria,20200508,206139587
NGA,Africa,Nigeria,20200509,206139587
NGA,Africa,Nigeria,20200510,206139587
NGA,Africa,Nigeria,20200511,206139587
NGA,Africa,Nigeria,20200512,206139587
NGA,Africa,Nigeria,20200513,206139587
NGA,Africa,Nigeria,20200514,206139587
NGA,Africa,Nigeria,20200515,206139587
NGA,Africa,Nigeria,20200516,206139587
NGA,Africa,Nigeria,20200517,206139587
NGA,Africa,Nigeria,20200518,206139587
NGA,Africa,Nigeria,20200519,206139587
NGA,Africa,Nigeria,20200520,206139587
NGA,Africa,Nigeria,20200521,206139587
NGA,Africa,Nigeria,20200522,206139587
NGA,Africa,Nigeria,20200523,206139587
NGA,Africa,Nigeria,20200524,206139587
NGA,Africa,Nigeria,20200525,206139587
NGA,Africa,Nigeria,20200526,206139587
NGA,Africa,Nigeria,20200527,206139587
NGA,Africa,Nigeria,20200528,206139587
NGA,Africa,Nigeria,20200529,206139587
NGA,Africa,Nigeria,20200530,206139587
NGA,Africa,Nigeria,20200531,206139587
NGA,Africa,Nigeria,20200601,206139587
NGA,Africa,Nigeria,20200602,206139587
NGA,Africa,Nigeria,20200603,206139587
NGA,Africa,Nigeria,20200604,206139587
NGA,Africa,Nigeria,20200605,206139587
NGA,Africa,Nigeria,20200606,206139587
NGA,Africa,Nigeria,20200607,206139587
NGA,Africa,Nigeria,20200608,206139587
NGA,Africa,Nigeria,20200609,206139587
NGA,Africa,Nigeria,20200610,206139587
NGA,Africa,Nigeria,20200611,206139587
NGA,Africa,Nigeria,20200612,206139587
NGA,Africa,Nigeria,20200613,206139587
NGA,Africa,Nigeria,20200614,206139587
NGA,Africa,Nigeria,20200615,206139587
NGA,Africa,Nigeria,20200616,206139587
NGA,Africa,Nigeria,20200617,206139587
NGA,Africa,Nigeria,20200618,206139587
NGA,Africa,Nigeria,20200619,206139587
NGA,Africa,Nigeria,20200620,206139587
NGA,Africa,Nigeria,20200621,206139587
NGA,Africa,Nigeria,20200622,206139587
NGA,Africa,Nigeria,20200623,206139587
NGA,Africa,Nigeria,20200624,206139587
NGA,Africa,Nigeria,20200625,206139587
NGA,Africa,Nigeria,20200626,206139587
NGA,Africa,Nigeria,20200627,206139587
NGA,Africa,Nigeria,20200628,206139587
NGA,Africa,Nigeria,20200629,206139587
NGA,Africa,Nigeria,20200630,206139587
NGA,Africa,Nigeria,20200701,206139587
NGA,Africa,Nigeria,20200702,206139587
NGA,Africa,Nigeria,20200703,206139587
NGA,Africa,Nigeria,20200704,206139587
NGA,Africa,Nigeria,20200705,206139587
NGA,Africa,Nigeria,20200706,206139587
NGA,Africa,Nigeria,20200707,206139587
NGA,Africa,Nigeria,20200708,206139587
NGA,Africa,Nigeria,20200709,206139587
NGA,Africa,Nigeria,20200710,206139587
NGA,Africa,Nigeria,20200711,206139587
NGA,Africa,Nigeria,20200712,206139587
NGA,Africa,Nigeria,20200713,206139587
NGA,Africa,Nigeria,20200714,206139587
NGA,Africa,Nigeria,20200715,206139587
NGA,Africa,Nigeria,20200716,206139587
NGA,Africa,Nigeria,20200717,206139587
NGA,Africa,Nigeria,20200718,206139587
NGA,Africa,Nigeria,20200719,206139587
NGA,Africa,Nigeria,20200720,206139587
NGA,Africa,Nigeria,20200721,206139587
NGA,Africa,Nigeria,20200722,206139587
NGA,Africa,Nigeria,20200723,206139587
NGA,Africa,Nigeria,20200724,206139587
NGA,Africa,Nigeria,20200725,206139587
NGA,Africa,Nigeria,20200726,206139587
NGA,Africa,Nigeria,20200727,206139587
NGA,Africa,Nigeria,20200728,206139587
NGA,Africa,Nigeria,20200729,206139587
NGA,Africa,Nigeria,20200730,206139587
NGA,Africa,Nigeria,20200731,206139587
NGA,Africa,Nigeria,20200801,206139587
NGA,Africa,Nigeria,20200802,206139587
NGA,Africa,Nigeria,20200803,206139587
NGA,Africa,Nigeria,20200804,206139587
NGA,Africa,Nigeria,20200805,206139587
NGA,Africa,Nigeria,20200806,206139587
NGA,Africa,Nigeria,20200807,206139587
NGA,Africa,Nigeria,20200808,206139587
NGA,Africa,Nigeria,20200809,206139587
NGA,Africa,Nigeria,20200810,206139587
NGA,Africa,Nigeria,20200811,206139587
NGA,Africa,Nigeria,20200812,206139587
NGA,Africa,Nigeria,20200813,206139587
NGA,Africa,Nigeria,20200814,206139587
NGA,Africa,Nigeria,20200815,206139587
NGA,Africa,Nigeria,20200816,206139587
NGA,Africa,Nigeria,20200817,206139587
NGA,Africa,Nigeria,20200818,206139587
NGA,Africa,Nigeria,20200819,206139587
NGA,Africa,Nigeria,20200820,206139587
NGA,Africa,Nigeria,20200821,206139587
NGA,Africa,Nigeria,20200822,206139587
NGA,Africa,Nigeria,20200823,206139587
NGA,Africa,Nigeria,20200824,206139587
NGA,Africa,Nigeria,20200825,206139587
NGA,Africa,Nigeria,20200826,206139587
NGA,Africa,Nigeria,20200827,206139587
NGA,Africa,Nigeria,20200828,206139587
NGA,Africa,Nigeria,20200829,206139587
NGA,Africa,Nigeria,20200830,206139587
NGA,Africa,Nigeria,20200831,206139587
NGA,Africa,Nigeria,20200901,206139587
NGA,Africa,Nigeria,20200902,206139587
NGA,Africa,Nigeria,20200903,206139587
NGA,Africa,Nigeria,20200904,206139587
NGA,Africa,Nigeria,20200905,206139587
NGA,Africa,Nigeria,20200906,206139587
NGA,Africa,Nigeria,20200907,206139587
NGA,Africa,Nigeria,20200908,206139587
NGA,Africa,Nigeria,20200909,206139587
NGA,Africa,Nigeria,20200910,206139587
NGA,Africa,Nigeria,20200911,206139587
NGA,Africa,Nigeria,20200912,206139587
NGA,Africa,Nigeria,20200913,206139587
NGA,Africa,Nigeria,20200914,206139587
NGA,Africa,Nigeria,20200915,206139587
NGA,Africa,Nigeria,20200916,206139587
NGA,Africa,Nigeria,20200917,206139587
NGA,Africa,Nigeria,20200918,206139587
NGA,Africa,Nigeria,20200919,206139587
NGA,Africa,Nigeria,20200920,206139587
NGA,Africa,Nigeria,20200921,206139587
NGA,Africa,Nigeria,20200922,206139587
NGA,Africa,Nigeria,20200923,206139587
NGA,Africa,Nigeria,20200924,206139587
